Token ID   | Count      | Decoded Value
13468      | 11         | ' cease'
2842       | 11         | ' ways'
21256      | 11         | ' slept'
31322      | 11         | ' dagger'
9876       | 11         | 'Page'
1774       | 11         | ' proper'
2045       | 11         | ' looking'
2846       | 11         | ' terms'
332        | 11         | 'ver'
8354       | 11         | ' scope'
13463      | 11         | ' praise'
4141       | 11         | ' French'
3715       | 11         | ' scene'
6547       | 11         | ' fairly'
14462      | 11         | ' respected'
13360      | 11         | ' realm'
8278       | 11         | ' rose'
965        | 11         | ' str'
5983       | 11         | ' leads'
18377      | 11         | ' sins'
1631       | 11         | 'ended'
21140      | 11         | ' glorious'
18420      | 11         | 'OSS'
1154       | 11         | 'ple'
342        | 11         | 'ith'
5338       | 11         | ' Who'
41548      | 11         | ' vex'
34273      | 11         | ' apparel'
21031      | 11         | ' seize'
663        | 11         | ' its'
3745       | 11         | ' feed'
5711       | 11         | ' delay'
22234      | 11         | ' tomb'
8972       | 11         | ' shortly'
4561       | 11         | 'Sp'
10654      | 11         | ' captain'
2051       | 11         | ' miss'
38808      | 11         | ' Nay'
17150      | 11         | ' fathers'
4599       | 11         | ' Good'
948        | 11         | 'cy'
10157      | 11         | ' shr'
1929       | 11         | 'wh'
39649      | 11         | 'Bec'
24730      | 11         | ' drums'
22419      | 11         | ' commanded'
9717       | 11         | ' lad'
5739       | 11         | ' frame'
1588       | 11         | ' large'
31642      | 11         | 'same'
16928      | 11         | 'Save'
20917      | 11         | 'Young'
9704       | 11         | 'Mark'
1586       | 11         | 'ering'
3551       | 11         | ' write'
684        | 11         | 'ons'
11028      | 11         | 'Right'
686        | 11         | ' ro'
30367      | 11         | ' hateful'
24665      | 11         | ' disposition'
1582       | 11         | ' par'
1559       | 11         | 'son'
3105       | 11         | ' slow'
11747      | 11         | ' forb'
6247       | 11         | ' bare'
6485       | 11         | 'abb'
1534       | 11         | ' prof'
7209       | 11         | ' smooth'
695        | 11         | 'ell'
7214       | 11         | ' Take'
1522       | 11         | 'ured'
8030       | 11         | ' friendly'
6275       | 11         | ' excellent'
12748      | 11         | ' freely'
2913       | 11         | 'aint'
1490       | 11         | ' vis'
34823      | 11         | 'Father'
1910       | 11         | ' market'
4677       | 11         | 'App'
381        | 11         | 'pp'
9627       | 11         | 'Those'
3253       | 11         | ' aw'
5118       | 11         | ' chair'
10402      | 11         | ' odds'
9185       | 11         | ' repair'
2594       | 11         | ' services'
2946       | 11         | 'hold'
34827      | 11         | ' maiden'
15123      | 11         | ' suspicion'
23176      | 11         | ' earnest'
4714       | 11         | 'ented'
31792      | 11         | ' seeming'
2957       | 11         | ' led'
49912      | 11         | ' hereafter'
18588      | 11         | ' armour'
6307       | 11         | 'Post'
15228      | 11         | ' wreck'
771        | 11         | 'ced'
2435       | 11         | 'time'
37854      | 11         | ' blush'
5057       | 11         | ' debt'
6323       | 11         | ' resolution'
15275      | 11         | ' spite'
1873       | 11         | ' employ'
10938      | 11         | ' hanging'
18967      | 11         | ' kin'
3351       | 11         | 'Sc'
16117      | 11         | ' fame'
15307      | 11         | 'Show'
3292       | 11         | ' trade'
5858       | 11         | ' ring'
7786       | 11         | ' sharp'
1417       | 11         | 'ised'
7777       | 11         | ' houses'
1330       | 11         | ' import'
10920      | 11         | 'rend'
453        | 11         | 'ally'
430        | 11         | 'ra'
1416       | 11         | 'sc'
18906      | 11         | 'orthy'
4962       | 11         | ' turns'
9310       | 11         | 'ds'
1406       | 11         | ' So'
7627       | 11         | ' east'
3896       | 11         | ' rule'
10913      | 11         | 'FR'
803        | 11         | 'ating'
4898       | 11         | ' wood'
7520       | 11         | ' granted'
49590      | 11         | 'orset'
7540       | 11         | ' cock'
840        | 11         | ' ass'
22563      | 11         | ' vault'
13791      | 11         | ' grey'
4095       | 10         | ' rap'
15821      | 10         | 'SO'
1758       | 10         | 'ape'
23812      | 10         | 'Know'
42934      | 10         | ' abhor'
445        | 10         | 'red'
4952       | 10         | ' tells'
7517       | 10         | ' Ireland'
43016      | 10         | 'GREEN'
27747      | 10         | 'ascal'
2118       | 10         | 'rest'
862        | 10         | 'ps'
1355       | 10         | ' Be'
18744      | 10         | ' lion'
24050      | 10         | ' sanctuary'
7506       | 10         | ' passion'
2992       | 10         | ' profess'
6371       | 10         | 'url'
4965       | 10         | 'Res'
10326      | 10         | ' desert'
23586      | 10         | ' rogue'
3036       | 10         | 'rim'
32001      | 10         | 'Ghost'
20663      | 10         | 'aline'
20673      | 10         | 'ORS'
7812       | 10         | ' loud'
7817       | 10         | ' taught'
3515       | 10         | ' Cons'
9258       | 10         | ' begun'
2453       | 10         | ' accept'
7833       | 10         | 'asty'
35117      | 10         | ' offend'
24215      | 10         | ' fal'
30726      | 10         | ' clam'
2135       | 10         | 'ift'
893        | 10         | 'ys'
5047       | 10         | ' charged'
24302      | 10         | 'FER'
37899      | 10         | ' Marshal'
7379       | 10         | ' unw'
5093       | 10         | ' north'
411        | 10         | 'res'
1308       | 10         | ' pur'
11917      | 10         | ' courage'
10251      | 10         | ' fears'
32375      | 10         | ' veins'
3533       | 10         | 'chers'
2145       | 10         | 'ply'
6286       | 10         | 'born'
12666      | 10         | ' worn'
19242      | 10         | 'Has'
18565      | 10         | 'Love'
1803       | 10         | ' press'
30819      | 10         | ' chast'
42596      | 10         | ' slay'
9179       | 10         | ' serves'
10220      | 10         | 'ols'
1275       | 10         | ' ca'
5898       | 10         | 'foot'
704        | 10         | 'hed'
24562      | 10         | ' amazed'
7964       | 10         | ' estate'
37812      | 10         | ' tame'
16448      | 10         | 'REL'
32454      | 10         | 'Roman'
7968       | 10         | ' county'
6483       | 10         | ' streets'
1498       | 10         | ' able'
14936      | 10         | ' sail'
16510      | 10         | ' imprisonment'
12800      | 10         | ' sends'
2395       | 10         | 'che'
380        | 10         | 'ri'
1249       | 10         | ' allow'
6270       | 10         | 'law'
4063       | 10         | 'pir'
9112       | 10         | ' loyal'
7228       | 10         | ' finds'
34532      | 10         | ' roar'
5207       | 10         | ' pieces'
47618      | 10         | ' mend'
515        | 10         | 'ated'
20266      | 10         | 'Dear'
11643      | 10         | ' urged'
20218      | 10         | ' temp'
29262      | 10         | ' murderer'
32757      | 10         | ' prosperous'
7073       | 10         | ' discover'
2054       | 10         | ' tre'
5284       | 10         | ' arrived'
1227       | 10         | ' month'
26820      | 10         | ' kindly'
3501       | 10         | ' giving'
2318       | 10         | ' bar'
2053       | 10         | 'rown'
31564      | 10         | ' disdain'
7022       | 10         | ' island'
2050       | 10         | ' study'
5298       | 10         | ' raise'
6193       | 10         | ' weather'
956        | 10         | 'hes'
14617      | 10         | 'Long'
36605      | 10         | ' vows'
4556       | 10         | ' unless'
1164       | 10         | 'ield'
14595      | 10         | ' sink'
8264       | 10         | 'GE'
2308       | 10         | 'eed'
6512       | 10         | ' bird'
653        | 10         | 'ition'
6979       | 10         | ' gift'
8941       | 10         | ' hardly'
5364       | 10         | ' committed'
5366       | 10         | ' south'
5368       | 10         | ' afford'
14505      | 10         | ' fare'
14495      | 10         | ' peers'
29079      | 10         | ' perpetual'
5371       | 10         | ' accused'
14412      | 10         | ' boots'
4490       | 10         | ' grand'
17508      | 10         | ' Apollo'
5377       | 10         | 'Com'
9845       | 10         | ' knife'
30981      | 10         | ' willingly'
5990       | 10         | 'Per'
6000       | 10         | ' greatest'
21213      | 10         | ' beard'
6878       | 10         | ' punish'
8378       | 10         | ' behalf'
4445       | 10         | ' daily'
633        | 10         | 'ound'
3164       | 10         | ' approach'
22095      | 10         | 'wife'
22087      | 10         | 'Help'
36784      | 10         | ' protector'
602        | 10         | 'ations'
1680       | 10         | ' Can'
6576       | 10         | ' dress'
8447       | 10         | ' Therefore'
13520      | 10         | ' winds'
20013      | 10         | ' tide'
26554      | 10         | 'Boy'
31228      | 10         | ' messenger'
1096       | 10         | 'ize'
20009      | 10         | ' sway'
21845      | 10         | ' smiles'
10606      | 10         | 'Cor'
6122       | 10         | 'ker'
25505      | 10         | ' Pom'
8516       | 10         | 'rows'
14081      | 10         | ' lovely'
4385       | 10         | ' supposed'
2818       | 10         | ' perfect'
5629       | 10         | ' odd'
25718      | 10         | 'forth'
6766       | 10         | ' sky'
1706       | 10         | 'ster'
38733      | 10         | ' wrought'
8540       | 10         | ' parliament'
40597      | 10         | ' hanged'
3189       | 10         | ' conduct'
5608       | 10         | ' advice'
1723       | 10         | 'aring'
10018      | 10         | ' Ros'
19942      | 10         | 'orns'
8585       | 10         | 'About'
25906      | 10         | ' thief'
1072       | 10         | 'ense'
8176       | 10         | 'bow'
21681      | 10         | 'lar'
21634      | 10         | ' griev'
1736       | 10         | ' Pr'
33378      | 10         | ' torment'
13933      | 10         | ' assured'
10550      | 10         | ' elder'
566        | 10         | 'ook'
6622       | 10         | ' holds'
